Schema,Table
AQADM,AQ$_GEMS_TO_ACETS_SYNC_RT_TB_T
AQADM,GEMS_TO_ACETS_SYNC_EL_TB
AQADM,GEMS_TO_ACETS_SYNC_HR_TB
AQADM,GEMS_TO_ACETS_SYNC_RT_TB
