Schema,Table
MISMGR,MIS_PROJ_LOAD_XREF
MISMGR,MIS_PROJECT
MISMGR,MIS_WEB_ID_ADDR_LINE
MISMGR,MIS_WEB_ID
MISMGR,MIS_SERVICE_CODE
MISMGR,MIS_SIGNON_FAILURE_LOG
MISMGR,MIS_LOAD_ROUTING
MISMGR,MIS_LOAD
MISMGR,MIS_LOAD_REFERENCE
MISMGR,MIS_EQUIP_MOVEMENT
MISMGR,MIS_VOYAGE
MISMGR,MIS_AIR_SERVICE_GUIDE
MISMGR,MIS_CUST_LOAD_XREF
MISMGR,MIS_CUSTOMER_SIGNUP_LOG
MISMGR,MIS_ADDRESS_LINE
MISMGR,MIS_ACTIVITIES_LOG
MISMGR,MIS_MESSAGE_LOG
