Schema,Table
OCEAN_GUIMGR,JBM_USER
OCEAN_GUIMGR,JBM_TX_EX
OCEAN_GUIMGR,JBM_ID_CACHE
OCEAN_GUIMGR,JBM_POSTOFFICE
OCEAN_GUIMGR,JBM_MSG_REF
OCEAN_GUIMGR,JBM_COUNTER
OCEAN_GUIMGR,JBM_DUAL
OCEAN_GUIMGR,JBM_ROLE
OCEAN_GUIMGR,HILOSEQUENCES
