Schema,Table
MDAMGR,MT_GL_CENTER
MDAMGR,MT_MDA_CODE_DESCRIPTION
MDAMGR,MT_MDA_ITEM_APPROVAL
MDAMGR,MT_MDA_ITEM
MDAMGR,MT_CORPORATE_MAPPING
MDAMGR,MT_PREFERENCE
MDAMGR,MT_ASSET_CATEGORY_TYPE
MDAMGR,MT_IVIS_EQUIPMENT_DETAIL
MDAMGR,MT_FINANCIAL_APPROVAL
